A2QWF2BJ2FM4R2,B000H4YNM0,5.0,1223251200
AN6NGSXZXMZZ9,B000H4YNM0,1.0,1395446400
ATC7DTGWH0QRV,B000H4YNM0,5.0,1404086400
ATECU14VUIOJ0,B000H4YNM0,4.0,1199664000
A1MNUAXPWP8BUJ,B000H4YNM0,3.0,1371427200
A3RA13OPEIKLQ9,B000H4YNM0,5.0,1395360000
AJKWF4W7QD4NS,B000H4YNM0,5.0,1185667200
AHYJONIS0LE1X,B000H4YNM0,5.0,1340064000
A1JVOV54H4ZVFC,B000H4YNM0,4.0,1401494400
A21OAQRLS6OAW3,B000H4YNM0,5.0,1396137600
A3UKF6Q4NCPQR3,B000H4YNM0,5.0,1395273600
A9W4HRJ4P6G5A,B000H4YNM0,5.0,1363651200
A2LB30900VL0RT,B000H4YNM0,5.0,1379462400
A2A7NHE5HTK79N,B000HAB4LM,4.0,1191110400
A161PFGWSZMEII,B000HAB4LM,4.0,1393459200
A1GUJPIEN0XH4Q,B000HAB4NK,5.0,1375833600
A5M1M9IJEQ8J2,B000HAB4NK,5.0,1404259200
A2E3F04ZK7FG66,B000HAB4NK,5.0,1168905600
A157YUWQURX1HP,B000HAB4NK,5.0,1378252800
A3N3CNQD0L3HX9,B000HAB4NK,4.0,1329091200
AD342OQX4EFN7,B000HAB4NK,5.0,1400284800
A2PUHH4ET0N0JE,B000HAB4NK,5.0,1401840000
A32ZOSZVX052IJ,B000HAB4NK,5.0,1369785600
A1S23DO741NAPV,B000HAB4NK,5.0,1398729600
A7WT61P4D6W0H,B000HAB4NK,2.0,1383696000
A2HVL790PBWYTU,B000HAB4NK,5.0,1159660800
A16CZRQL23NOIW,B000HAB4NK,5.0,1261526400
A2BFIYZYNK54QX,B000HAB4NK,5.0,1159228800
A1ZR8F86DJRVLX,B000HAB4NK,5.0,1229126400
A3ENBNVNDMFOPK,B000HAB4NK,5.0,1399680000
A691XU34BVWME,B000HAB4NK,1.0,1376956800
A2VN9XRV211S63,B000HAB4NK,5.0,1384646400
A2QWF2BJ2FM4R2,B000HAB4NK,4.0,1217203200
A3UJB66XI5OOTR,B000HAB4NK,5.0,1366761600
A2I6MHMAZZDCRX,B000HAB4NK,5.0,1165276800
A331OF34UX4Y1K,B000HAB4NK,4.0,1201996800
A3LZGLA88K0LA0,B000HAB4NK,5.0,1172016000
A3TV5LHUDB7H06,B000HAB4NK,5.0,1400803200
A3T5NSG7LMRY0A,B000HAB4NK,5.0,1170288000
A18HCHX9MHJ42Q,B000HAB4NK,5.0,1398211200
A10KVORU2FMSOG,B000HAB4NK,5.0,1398211200
A36EKEC9C4P2QH,B000HAB4NK,5.0,1183766400
A2FYMNCON6I16U,B000HAB4NK,5.0,1402531200
ARMVAHWQQ9S8A,B000HAB4NK,5.0,1167609600
AER15RIMV8E6D,B000HAB4NK,5.0,1164240000
A2XPJRP7EGX732,B000HAB4NK,5.0,1391472000
A1RQ1589XHM82Q,B000HAB4NK,5.0,1400112000
ACZ77TXF1LNMJ,B000HAB4NK,5.0,1400544000
A32ROCXVVJRKSM,B000HAB4NK,5.0,1360454400
A2U5WUR3YCVOLI,B000HAB4NK,4.0,1391212800
AQP1VPK16SVWM,B000HAB4NK,5.0,1165449600
A2DO8VDL44621,B000HAB4NK,5.0,1400889600
AP3B615GM191G,B000HAB4NK,5.0,1241049600
A2VRO53CM5EP28,B000HIYSYE,5.0,1358121600
A2H69ZF4EVDXSI,B000HIYSYE,5.0,1391299200
A2RJ4O4BMAGJVS,B000HJ39EI,5.0,1211932800
A279AT4OT92T2E,B000HKWE3O,5.0,1378944000
A2RG3YBUDEPXN0,B000HKWE3O,4.0,1394755200
A13KB83ABLHMJG,B000HKWE3O,5.0,1392422400
AR5VUOE6SSOI6,B000HKWE3O,5.0,1388361600
A1F8K8UJAT9BSM,B000HKWE3O,5.0,1398729600
A2W7G7KJHD6MOU,B000HKWE3O,5.0,1400889600
A10KVORU2FMSOG,B000HKWE3O,4.0,1391990400
A2PI7R368PGMVD,B000HKWE3O,5.0,1404432000
A2YODUWYK547ID,B000HKWE3O,5.0,1392163200
A279AT4OT92T2E,B000HL0KWU,4.0,1378512000
A2ALW6ZSTBKRWZ,B000HL0KWU,2.0,1393372800
A2RG3YBUDEPXN0,B000HL0KWU,4.0,1401408000
A13KB83ABLHMJG,B000HL0KWU,5.0,1393200000
AR5VUOE6SSOI6,B000HL0KWU,5.0,1389139200
A2W7G7KJHD6MOU,B000HL0KWU,4.0,1404864000
A3R2YB0WTTB0IJ,B000HL27XA,3.0,1322179200
A1GGOC9PVDXW7Z,B000HMPU0Q,3.0,1219968000
A2B73CL3QSYWLB,B000HMPU0Q,4.0,1295827200
A1AKNIEBKS7V2B,B000HMPU0Q,4.0,1395792000
A3MV1KKHX51FYT,B000HPD7TE,3.0,1310947200
AWBXDSNVRS7C0,B000HPD7TE,4.0,1370908800
A1VN7IS16PY024,B000HPD7TE,5.0,1390953600
A27SMED6FTN6XR,B000HPD7TE,4.0,1401321600
A3N1ASTPM1GUKS,B000HPD7TE,5.0,1399852800
A2RWTMOCSAJPQB,B000HPD7TE,3.0,1360454400
A1PPS91NLI7KEH,B000HPHCT0,1.0,1331769600
A1WMKJ9K9XOG0,B000HPJHDE,5.0,1360195200
A2A7NHE5HTK79N,B000HPJHDE,5.0,1190419200
AW82G5TRL341P,B000HPJHDE,5.0,1344470400
A3GP6T2WQG541N,B000HPJHDE,5.0,1389139200
A2QKEQGJFSAM0L,B000HR86D4,5.0,1263340800
A2F7CCPK4QL359,B000HVITQ4,4.0,1167004800
A2C38KCH4SRH2Z,B000HVITQ4,3.0,1373414400
A3SK6BFRXFQ9HA,B000HVITQ4,3.0,1265846400
A3QEPSZ62L6BU5,B000HVITQ4,5.0,1359849600
A2NOZB6VZCTOI4,B000HX1WPW,3.0,1286496000
A2JT89MKZJ9SHE,B000HX5YJW,4.0,1340150400
A31JTMZQF2Z1GT,B000HZEHL6,4.0,1384819200
ATJXWBH2S416P,B000HZEHL6,4.0,1372204800
A3AP3CDXP7HF6Y,B000HZEHL6,5.0,1173571200
AB0GGIQBNB36Q,B000HZEHL6,4.0,1346976000
A2F7CCPK4QL359,B000HZEHL6,5.0,1176854400
A89NXH5WEOEJM,B000HZEHL6,5.0,1390435200
AVK8EK50NY2O7,B000HZEHL6,5.0,1373932800
A2BHEPYIDR182L,B000HZEHL6,5.0,1324857600
A1SDA5A53Z5AQ9,B000HZEHL6,5.0,1397692800
A1UOTG037037XY,B000HZEHL6,4.0,1278028800
A1BLPBS90I0GRK,B000HZEHL6,5.0,1344211200
A1U11PS71ML0YJ,B000HZEHL6,5.0,1223164800
A2TXR85WQLE32N,B000HZEHL6,5.0,1249084800
APL6O92MS25MJ,B000HZEHL6,4.0,1375574400
A32B6XWNR55SRL,B000HZEHL6,5.0,1371686400
A3CRNB557EW50L,B000HZEHL6,5.0,1366156800
A2RD1DGD4B61ZT,B000HZEHL6,5.0,1357689600
A2MRXSR8PX9DRZ,B000HZEHL6,4.0,1391558400
A2SFUXVK5RP8VE,B000HZEHL6,5.0,1369699200
A1NKDHSM1D0O00,B000HZEHL6,4.0,1363824000
AJ7SBFCIXPJM1,B000HZEHL6,5.0,1183680000
A3H2L7G1EK457N,B000HZEHL6,5.0,1354665600
A3KX8D6NEZN50Z,B000HZEHL6,5.0,1359590400
A277Q2EXN4LSO8,B000HZEHL6,5.0,1361664000
A317L56T9Q55C2,B000HZEHL6,3.0,1173571200
A2HVL790PBWYTU,B000I01R22,3.0,1162252800
A27HH17LGANBYC,B000I01R40,5.0,1375574400
A19LCM9X5SDAXB,B000I01R40,5.0,1365897600
AF5UPK1K0TZVK,B000I01R40,4.0,1391731200
A19WB4OO3EF0MM,B000I01R40,5.0,1367712000
A16JX9D1DGPFCP,B000I01R40,5.0,1388707200
A19FHJ37AW3VFF,B000I01R40,5.0,1392854400
A3H2L7G1EK457N,B000I01R40,5.0,1354665600
A3VC6GTPSLR3OD,B000I01R40,5.0,1396483200
A1OLBHUVNZGHFN,B000I01R40,4.0,1359936000
A3VC6GTPSLR3OD,B000I0D70M,4.0,1355184000
A20EEWWSFMZ1PN,B000I0FPMA,5.0,1168732800
A2GCHG6U8HTVIT,B000I0FPQG,3.0,1251417600
AYBL30P5NXNZ4,B000I0FPQG,4.0,1214265600
A6VXZ1EEPRTLV,B000I0FPQG,4.0,1348012800
A16GAIJJE39T1S,B000I0GN80,3.0,1320451200
A3MWYPZBKL1NJ,B000I171PS,2.0,1395878400
A11FX8HL2ANK6T,B000I3QVXO,5.0,1343433600
AJ8CBMFSPRKQU,B000I5NNH4,5.0,1272758400
A2EBH0YW408GWD,B000I5O6XO,5.0,1369785600
A2Z7UOGHVYUKBZ,B000I5O6XO,3.0,1390176000
A2LY80X4P9WNMS,B000I5O6XO,4.0,1395446400
A1DJV0XTCCSZ8F,B000I5O6XO,4.0,1376092800
AJOF6MLUKKLFZ,B000I5O6Y8,5.0,1385683200
A2Z7UOGHVYUKBZ,B000I5O6Y8,5.0,1390176000
A31YZMJDC3KUDQ,B000I5O6Y8,3.0,1371168000
A1XYM0DQWWHQEK,B000I5PVD8,5.0,1386806400
AJOF6MLUKKLFZ,B000I5PVD8,3.0,1385683200
ADNPIJY4C1OYU,B000I5PVD8,3.0,1372636800
A2B913IHK6DJXN,B000I5PVD8,2.0,1368230400
A1THRWHZHFQ5TC,B000I5PVD8,3.0,1372982400
AUK6ECH59NWS7,B000I5PVD8,3.0,1385942400
A2Z7UOGHVYUKBZ,B000I5PVD8,4.0,1390176000
A2D71Z5MH6B5H2,B000I5PVD8,5.0,1367280000
A2LY80X4P9WNMS,B000I5PVD8,5.0,1385683200
AOSKVP0O69GI,B000I5PVD8,4.0,1367107200
A3G3IGM853CTM1,B000I5PVD8,3.0,1387411200
APLLDBMLYWJ8A,B000I5PVD8,5.0,1369785600
AUK6ECH59NWS7,B000I5Q0ZG,4.0,1385942400
A2U3LZ2KJB1071,B000I5Q0ZG,5.0,1400630400
A2Z7UOGHVYUKBZ,B000I5Q0ZG,4.0,1390176000
A1IDIJQ3VUMMP9,B000I5Q0ZG,4.0,1370217600
A2PI8HT5LKH9BQ,B000I5Q0ZG,3.0,1378425600
A2RJ4O4BMAGJVS,B000I5QJGQ,5.0,1158710400
A3K0E9JKGAHI5T,B000I5RENI,5.0,1394236800
A32IRBRX4HQG9D,B000I5RENI,5.0,1386979200
AF3L9HOKN1LHJ,B000I5RENI,5.0,1386201600
AUK6ECH59NWS7,B000I5RENI,4.0,1388102400
A2U3LZ2KJB1071,B000I5RENI,5.0,1401321600
A31YZMJDC3KUDQ,B000I5RENI,4.0,1373932800
A1WNVZCUUF3KUY,B000I5RENI,5.0,1398470400
A1NH63D2SNLI9W,B000I5RENI,4.0,1372032000
A2PI8HT5LKH9BQ,B000I5RENI,5.0,1382400000
A2Z7UOGHVYUKBZ,B000I5T3LY,5.0,1390176000
A291RS0XAFVI6E,B000I5T3LY,4.0,1389225600
APLLDBMLYWJ8A,B000I5T3LY,5.0,1360454400
AUK6ECH59NWS7,B000I5UT62,4.0,1385942400
A2Z7UOGHVYUKBZ,B000I5UT62,5.0,1390176000
AXYN6499TOW82,B000I5UT62,5.0,1375228800
A31YZMJDC3KUDQ,B000I5UT62,4.0,1371168000
A291RS0XAFVI6E,B000I5UT62,5.0,1385683200
A1B9ZCKNUBZIJO,B000I5UT62,4.0,1389139200
AJOF6MLUKKLFZ,B000I62JFU,4.0,1385942400
AUK6ECH59NWS7,B000I62JFU,3.0,1385942400
A2Z7UOGHVYUKBZ,B000I62JFU,4.0,1390176000
A2LY80X4P9WNMS,B000I62JFU,5.0,1385683200
A28X8OSUDWMH1X,B000I62JFU,4.0,1403049600
AAD32KTYF3DM0,B000I62JFU,5.0,1390867200
A291RS0XAFVI6E,B000I62JFU,4.0,1389225600
A1NH63D2SNLI9W,B000I62JFU,5.0,1367193600
A2OA2EPC4KHP8,B000I649SU,5.0,1372032000
A2U3LZ2KJB1071,B000I667RG,5.0,1400630400
A31YZMJDC3KUDQ,B000I667RG,3.0,1372550400
A1J2NY8WN0ZQSR,B000I667RG,5.0,1379721600
A1NH63D2SNLI9W,B000I667RG,4.0,1368835200
A2PI8HT5LKH9BQ,B000I667RG,5.0,1381104000
AGNLZRSMX0PEC,B000I66JMY,3.0,1378684800
A220FJEQNGMSRN,B000I66JMY,3.0,1346803200
A20EEWWSFMZ1PN,B000I67MD4,5.0,1192838400
A3S3KU23F9TAAP,B000I8EBKO,5.0,1389139200
AILA2SRXWBALP,B000I8EBKO,4.0,1366761600
A2MENHRCTRXESV,B000I8EBKO,4.0,1332547200
A3PMPQFUM7HSKJ,B000I8EBKO,4.0,1377129600
A2ML3T9GRSNH14,B000I8EBKO,5.0,1362873600
A1AU4WG25D1M1I,B000I8EBKO,5.0,1381104000
AGNLZRSMX0PEC,B000I8EO4W,4.0,1385769600
A2U3LZ2KJB1071,B000I8EO4W,5.0,1400630400
A2LY80X4P9WNMS,B000I8EO4W,5.0,1385683200
A3HD5775BDCBZ,B000I8FOZA,3.0,1394064000
A3FH928646OC4L,B000I8FOZA,4.0,1388275200
A1EWOKEXWNYT6B,B000I8FOZA,5.0,1368230400
A2AYC6LH5H781Y,B000I8FOZA,5.0,1390262400
A2ZWPX8M57V6BQ,B000I8FOZA,4.0,1370131200
A1TJEKVHWLUGV3,B000I8FOZA,5.0,1367107200
ARADEBLBT3P17,B000I8FOZA,1.0,1392336000
ABVYGB2TKBO8F,B000I8FOZA,4.0,1354838400
AQE5TFUSTLNGA,B000I8FOZA,4.0,1392336000
ASCWWM8JQE0IE,B000I8FOZA,4.0,1394582400
A14SNJ7UV0U434,B000I8FOZA,4.0,1388016000
A2EV34WFAYU8JO,B000I8FOZA,4.0,1392163200
A1HBKF83GCKS1K,B000I8FOZA,5.0,1375056000
A1B9B1YZYS3B0S,B000I8FOZA,5.0,1391299200
A3MV1KKHX51FYT,B000I8G5IU,4.0,1378598400
A9NCVAXA0PM9I,B000I8G5IU,4.0,1401235200
AJA2JP1Q0K7N4,B000I8G5IU,5.0,1389484800
A7Y6AVS576M03,B000I8G5IU,5.0,1402099200
A1JNJOIHZ9MLXJ,B000I8G5IU,5.0,1345507200
A22RY8N8CNDF3A,B000I8G5IU,4.0,1218153600
A18Z4PYBB9L9RY,B000I8G5IU,5.0,1376352000
ASF2Z8OJR0TP3,B000I8G5IU,3.0,1386028800
A3S3KU23F9TAAP,B000I8H2ZU,5.0,1373500800
A2LZDPPCDRUBG6,B000I8H2ZU,5.0,1360281600
AL5P6IG4WZ57J,B000I8H2ZU,4.0,1373155200
AAWV26JJ1SGS0,B000I8H2ZU,5.0,1376006400
A1AU4WG25D1M1I,B000I8H2ZU,5.0,1386374400
A35A50LZKY0Q3F,B000I8HEFI,5.0,1396051200
A2U3LZ2KJB1071,B000I8HEFI,5.0,1404777600
A3IHU4AWTRODPE,B000I8HEFI,4.0,1373500800
A2Z7UOGHVYUKBZ,B000I8JC1C,5.0,1390176000
A2LY80X4P9WNMS,B000I8JC1C,5.0,1398211200
A2TYCANMRZQ9SK,B000I9S5BE,5.0,1398988800
A1U38U64X1MP22,B000I9S5BE,3.0,1371945600
A2DCL6G68IOL3B,B000I9S5BE,5.0,1396137600
A250KHKTSW0D8Q,B000I9S5BE,5.0,1382140800
A338ZJ8F0K1F43,B000I9S5BE,5.0,1372550400
A36IQACGHWPOVT,B000I9S5BE,5.0,1370995200
A3G59BL7UXV4F8,B000I9S5BE,5.0,1369267200
A3FU1Y1RC5EUIF,B000I9S5BE,1.0,1376956800
A15GJHFWFW9H0B,B000I9S5BE,5.0,1383868800
A2U3LZ2KJB1071,B000I9S5BE,5.0,1365811200
A1ITK3REEMXTGO,B000I9S5BE,5.0,1382140800
A1TQBAHI3M4ZBQ,B000I9S5BE,5.0,1370908800
A3AQ6Z6SRTSIS3,B000I9S5BE,5.0,1394064000
A14RQYFJIDEKDX,B000I9S5BE,5.0,1390262400
A1MF60XUU26417,B000I9S5BE,5.0,1366761600
A19CXQPHO9E5ZT,B000I9S5BE,5.0,1371081600
A2WNSWP6KMCK99,B000I9S5BE,5.0,1389657600
A2RGZHP4S6SY2I,B000I9S5BE,5.0,1391558400
A3BQODNB2IC3XW,B000I9S5BE,5.0,1365033600
A2VGLAMPPWCTJS,B000I9S5BE,5.0,1385683200
A21HGY8ABK1S3B,B000I9S5BE,5.0,1372723200
A210QRLFYNTWMC,B000I9S5BE,5.0,1393113600
A2EORNKDK4RRX4,B000I9S5BE,5.0,1376784000
A1TJS3WOT6AZ8T,B000I9S5BE,5.0,1389139200
A1KI5O2SNMVGIT,B000I9S5BE,5.0,1402358400
A1WYAOUIIKBI3N,B000I9S5BE,5.0,1372550400
A34VBS69XF4J9E,B000I9S5BE,5.0,1360627200
A2CQOAE8IQWGSH,B000I9S5BE,5.0,1363564800
AXRGYVS0G2IB6,B000I9S5BE,4.0,1379030400
A1G9ZSWYWORQYD,B000I9S5BE,5.0,1358380800
A332FB9E2DQNPE,B000I9S5BE,5.0,1397952000
A12XFUHS9KNGP5,B000I9S5BE,4.0,1392854400
A2RM5ZSZJQL7WY,B000I9S5BE,5.0,1392163200
A2TMN4MGF1OH0C,B000I9S5BE,5.0,1397779200
A2WVEWJJ209YSE,B000I9S5BE,5.0,1379116800
AEQKBT65V9ZQ6,B000I9S5BE,5.0,1396656000
AOYB0L071W6D1,B000I9TWV6,5.0,1376611200
ATZDDDSAMIWWL,B000I9TWV6,5.0,1391299200
A97SYN9QG1OOR,B000I9TWV6,5.0,1386979200
A3EOHF2YSVZA9L,B000I9TWV6,5.0,1366156800
AVQYBN8TMZ3NH,B000I9TWV6,1.0,1378512000
AGXO0AH7D1284,B000I9TWV6,5.0,1389139200
A3CZBXUTAW3HBV,B000I9TWV6,4.0,1383091200
A1BHTLU0A4OE6A,B000I9TWV6,4.0,1393200000
A26WHR1IP0A250,B000I9TWV6,4.0,1392681600
A3N4135DPZIB6T,B000I9TWV6,4.0,1362787200
AKH3U1WEXRLT2,B000I9TWV6,5.0,1377216000
A16MNGKBV478ZS,B000I9TWV6,4.0,1361923200
A3CN755I6UPMR0,B000I9TWV6,5.0,1399420800
A3FU1Y1RC5EUIF,B000I9TWV6,5.0,1388707200
A2Z53CXQ6IPJGX,B000I9TWV6,5.0,1381449600
A93MMFYEAOTXY,B000I9TWV6,5.0,1361923200
A2FAFPND21JMIN,B000I9TWV6,5.0,1379808000
A1UPCQEJVSTZPT,B000I9TWV6,4.0,1388275200
AZ0O8WAEV9J0,B000I9TWV6,3.0,1389484800
A14SF5SOJBZGT2,B000I9TWV6,4.0,1391990400
A2HJFRQZGVSGEE,B000I9TWV6,5.0,1381968000
A2LTTDNALI5484,B000I9TWV6,5.0,1363737600
AGKSR6YWSHTUB,B000I9TWV6,4.0,1373932800
A20CCVJU2RD853,B000I9TWV6,5.0,1364515200
A159K3TGK6PJKN,B000I9TWV6,5.0,1401235200
A2YLF4H83VP084,B000I9TWV6,4.0,1362787200
A1X19U2WLS35W2,B000I9TWV6,5.0,1370649600
ASV32EYIX7HV7,B000I9TWV6,5.0,1397952000
A2PEU4WKCDJ107,B000I9TWV6,4.0,1380412800
A3VU9TAIPQ2LBN,B000I9TWV6,5.0,1394236800
A270TSCIH12207,B000I9TWV6,5.0,1396137600
A3K24OIL1BDDNT,B000I9TWV6,5.0,1374624000
A19CXQPHO9E5ZT,B000I9TWV6,5.0,1394064000
A1BX06Z8YC3RLS,B000I9TWV6,5.0,1367625600
A3O4HWDCNLGEST,B000I9TWV6,3.0,1387497600
AUOZZLT9ERJ6S,B000I9TWV6,5.0,1395360000
A2QU74ZZPA27OI,B000I9TWV6,1.0,1341878400
A2L24AUZ5CW6E4,B000I9TWV6,5.0,1393200000
AICB3O50OQO63,B000I9TWV6,3.0,1400976000
AL2TCIE6P8OS4,B000I9TWV6,5.0,1393632000
ADLOUQU7A7561,B000I9TWV6,4.0,1360800000
A19VJ2IQLO50G0,B000I9TWV6,4.0,1396396800
A1KI5O2SNMVGIT,B000I9TWV6,5.0,1393891200
A1VX5R7X7X7BQK,B000I9TWV6,5.0,1369785600
A1D6UNQLQC9I1U,B000I9TWV6,5.0,1401926400
AO2DZ7WIPM74U,B000I9TWV6,3.0,1378252800
A1IKFBECFIKN1X,B000I9TWV6,5.0,1397779200
A1COWJRBTXJWVY,B000I9TWV6,4.0,1389830400
A2K152LG69WTK2,B000I9TWV6,5.0,1381449600
A1M7AOGPDXASPM,B000I9TWV6,5.0,1397433600
A24V8UJZXMAB6M,B000I9TWV6,5.0,1396396800
A3VQ1POM0N5388,B000I9TWV6,4.0,1401235200
A2TO3FEFPPEW55,B000I9TWV6,1.0,1400544000
A1R6E48W5J42Z,B000I9TWV6,4.0,1392940800
A29DPIH2YXFKRJ,B000I9TWV6,5.0,1381622400
ARHYU0IMJFOS5,B000I9TWV6,5.0,1391212800
A2QPY7AWL38XY8,B000I9TWV6,3.0,1392681600
ANIO9G5R8D6FF,B000I9TWV6,4.0,1380844800
